"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"BTG2",-0.16470183777834,13.4118466697171,-0.476216159957174,0.640239993951368,0.781260259967425,-6.15648612246792
"KLHL5",-0.179164089442039,10.1651833253379,-0.476131799112788,0.64029881446121,0.781260259967425,-6.1565266820537
"STX18-AS1",-0.0898419134237788,5.03747320779628,-0.476121597047715,0.64030592800797,0.781260259967425,-6.15653158659936
"RP11-539I5.1",-0.272505528931617,6.28296811807281,-0.476089299627257,0.640328448119557,0.781260259967425,-6.1565471126035
"RPS6KC1",0.0894531653016831,9.5797247721291,0.475717327143691,0.640587840524129,0.781341588453529,-6.15672585331654
"ASIC4",0.291923000683161,1.77284249148985,0.475672883412609,0.640618836262815,0.781341588453529,-6.15674720039903
"COA7",0.138568271472905,7.99966975229607,0.475666397108902,0.640623359967717,0.781341588453529,-6.15675031571934
"RNVU1-15",0.275188979051619,2.74687924566149,0.47564018668991,0.640641639895915,0.781341588453529,-6.15676290395565
"FTH1P10",0.14323970250635,13.1677667517578,0.475632927713026,0.640646702565151,0.781341588453529,-6.15676639014916
"COX4I1",-0.0874126204614635,12.3887995222047,-0.475626781190163,0.640650989383604,0.781341588453529,-6.1567693420355
"RP11-109E12.1",-0.142398944691809,2.90568325717325,-0.47556487956493,0.640694162659035,0.781341588453529,-6.15679906841335
"VPS26A",0.0791675375245375,10.619472601744,0.475554360426069,0.640701499362469,0.781341588453529,-6.156804119537
"TBC1D3I",-0.115193259540965,6.24389946876856,-0.475525808511785,0.640721413441702,0.781341588453529,-6.15681782916618
"SAFB",-0.0895602565626797,11.1928176788826,-0.475508815814033,0.640733265458421,0.781341588453529,-6.1568259880848
"RP11-358B23.7",0.223205471686821,3.02053402798656,0.475477539121317,0.640755080495899,0.781341588453529,-6.15684100461774
"RP11-471J7.1",-0.152363266608819,2.09120536516648,-0.475247196498283,0.640915751578957,0.781455584531719,-6.15695156691386
"RP3-467D16.3",-0.375815881699361,3.36114286296203,-0.475205372953715,0.640944926766477,0.781455584531719,-6.15697163623829
"TJAP1",0.061172098582442,9.70395622423323,0.475202752782845,0.640946754560423,0.781455584531719,-6.15697289348873
"ZNF550",0.135204875430615,8.19487597354803,0.475072566856434,0.64103757341144,0.781526404349037,-6.15703535280805
"SLC6A3",-0.675227722585111,7.31656400381432,-0.474913990129481,0.641148205878964,0.781621371639833,-6.15711141072043
"IKZF5",-0.148863016173416,9.07644498053547,-0.474838341860307,0.641200985641626,0.781645804818721,-6.15714768509076
"CEACAM1",-0.337313364186178,8.0450895065916,-0.4746528178924,0.641330434030862,0.781763692393979,-6.15723662257524
"ELMOD1",-0.211602630249827,3.04973647830533,-0.474397448685167,0.641508636092995,0.781907559894991,-6.15735898760746
"RP11-313P13.4",0.120702540386809,5.38541586727591,0.474389826948363,0.641513955050384,0.781907559894991,-6.15736263872471
"SHPK",-0.122524038351552,6.27421009148878,-0.474249206926739,0.64161209271287,0.781962099622567,-6.15742999111991
"LGSN",0.367506757417355,2.31088727546172,0.474231853581009,0.641624203958189,0.781962099622567,-6.15743830146034
"SC5D",-0.137468418209752,9.30068321318669,-0.474151261827606,0.641680451914185,0.781990734478516,-6.15747689215658
"UBE3A",-0.0821131285816778,11.2147667621897,-0.474096975697944,0.641718341473918,0.781996994897732,-6.15750288302915
"ITPRIPL2",-0.13219537957923,10.0105390202595,-0.474045292562064,0.641754415196162,0.782001042014064,-6.1575276249645
"HSPA7",-0.279800029196898,11.9466739235576,-0.473777904850685,0.641941060868573,0.782176544019413,-6.15765558790026
"C22orf34",0.17196858780501,6.50333986746219,0.473745099246918,0.641963961995494,0.782176544019413,-6.15767128274724
"TMEM92",-0.47838199035908,5.76016121649473,-0.473525695347817,0.642117134325794,0.782323248413669,-6.15777622273948
"TMPRSS3",0.420570148028837,6.75058758119321,0.47346508035536,0.642159454376683,0.782334887881299,-6.15780520631438
"PIGU",-0.149139634009449,8.65256894777373,-0.473337080483391,0.64224882524187,0.782403844659161,-6.15786639869546
"RHD",0.216154567895726,1.51584931813255,0.473225071259586,0.642327035918353,0.782459199468704,-6.15791993329903
"PRR5",-0.130063824088312,7.8682743824573,-0.473049708075453,0.642449492347968,0.78247789997076,-6.15800372308012
"MTND4P35",0.598113067994268,2.31598547403402,0.473019978976242,0.642470253286357,0.78247789997076,-6.15801792486358
"MEG9",-0.337703317654661,1.68800174363283,-0.472943396440734,0.642523735134014,0.78247789997076,-6.15805450484157
"RP11-1084A12.1",-0.143723190260992,2.51167410759388,-0.472925877110183,0.642535970142841,0.78247789997076,-6.15806287221617
"TERT",0.311305542729064,1.22526251339092,0.472775953603503,0.642640676852779,0.78247789997076,-6.15813446458024
"CTD-2532K18.2",-0.288248243822608,0.751944821632326,-0.47276612247327,0.642647543194351,0.78247789997076,-6.15813915842916
"GOLIM4",0.157686612759648,10.3752821396531,0.472761579218443,0.642650716344306,0.78247789997076,-6.15814132756293
"FCF1P7",0.122191610516018,2.78273373742907,0.472713299405606,0.642684436902486,0.78247789997076,-6.15816437704834
"USP40",-0.0837539604480621,10.0480043892026,-0.472712548960234,0.64268496105,0.78247789997076,-6.15816473530382
"RPL7P11",-0.196696914815722,2.52995860384645,-0.472689607309648,0.64270098470751,0.78247789997076,-6.1581756871629
"ARF5",-0.0909285779431492,10.7613628541878,-0.472686885765865,0.642702885589151,0.78247789997076,-6.1581769863361
"PBX2P1",0.0775724847487281,6.3242037442123,0.472612235825791,0.642755026369741,0.782501479176216,-6.15821261886453
"RPL12P6",0.0900701722122806,7.61762695999815,0.472564915451017,0.642788079252765,0.782501819213737,-6.15823520338539
"HMGN1P38",0.276209548430553,0.954186555729397,0.472480521420452,0.642847029692739,0.782510935148064,-6.15827547653571
"PCGF6",-0.100621301974009,7.5503231717794,-0.472443182800746,0.642873112039129,0.782510935148064,-6.15829329243517
"ZNF354B",-0.0812431041022443,9.01599673629882,-0.472380623705151,0.642916812859575,0.782510935148064,-6.15832313906666
"C9orf147",-0.281360243610163,3.1462847697794,-0.472363017862725,0.642929111710837,0.782510935148064,-6.15833153803323
"CR848007.2",-0.195327383802086,3.18121699395844,-0.47231643920722,0.642961650514406,0.782510935148064,-6.1583537571765
"SNAPC5",0.0797391234266644,8.52495133125607,0.472272693042181,0.642992211286224,0.782510935148064,-6.15837462321394
"LLGL2",-0.122555968402199,9.38220265801954,-0.472222340788511,0.643027387844756,0.782513858928715,-6.1583986378966
"RP11-805F19.4",0.142825818963662,3.09919881577864,0.47191482021117,0.643242243620162,0.78273542677106,-6.15854525077839
"ALG1L9P",-0.162188562242935,3.76530125772687,-0.471864382970263,0.643277485785592,0.782738418643196,-6.15856928827187
"LRRIQ3",0.26669411914524,4.07851406132024,0.47178526986551,0.643332766492918,0.782765791814957,-6.15860698714177
"ITM2C",0.180902874507773,10.37231795724,0.471718710816543,0.643379276659662,0.782782491312988,-6.15863869901039
"AC111155.1",0.114689062646097,3.1719480781788,0.471574908236679,0.64347976832113,0.782864863614538,-6.15870719848855
"SRSF10",-0.101067629502249,11.7108066762554,-0.471418907137665,0.643588792582174,0.782957607851421,-6.15878148569694
"SERTAD2",-0.139476584093094,10.3242463007668,-0.471323540125922,0.643655445721983,0.782994201336946,-6.15882688738466
"MCCC1",-0.111813067441059,9.6259049331622,-0.471282027018394,0.643684460707052,0.782994201336946,-6.15884664787702
"PRMT2",0.0881484788559334,11.2619106782534,0.471219354838247,0.643728265645399,0.782999159299176,-6.15887647701143
"CH17-262H11.1",-0.678435036431181,3.25185128197776,-0.471182357988922,0.6437541253578,0.782999159299176,-6.15889408403471
"H2AFV",-0.0704289544301146,11.3229187507512,-0.470996010655905,0.643884383852936,0.78311769899,-6.15898274741912
"RP11-429J17.2",0.150876271913399,4.13408136607931,0.470861432243736,0.643978462842557,0.783192225897967,-6.15904675813465
"DYRK1A",-0.129725442212885,11.027042457422,-0.470728127090291,0.644071657896477,0.783265670245825,-6.1591101457062
